video,label,id,t_start,t_end,frames
4CM11_23_R_#25,D0X,1,370,396,27
4CM11_23_R_#25,B0B,3,397,526,130
4CM11_23_R_#25,D0X,1,527,549,23
4CM11_23_R_#25,G10,13,550,604,55
4CM11_23_R_#25,D0X,1,605,656,52
4CM11_23_R_#25,B0A,2,657,794,138
4CM11_23_R_#25,D0X,1,795,827,33
4CM11_23_R_#25,G07,10,828,889,62
4CM11_23_R_#25,D0X,1,890,945,56
4CM11_23_R_#25,B0B,3,946,1089,144
4CM11_23_R_#25,D0X,1,1090,1116,27
4CM11_23_R_#25,G09,12,1117,1181,65
4CM11_23_R_#25,D0X,1,1182,1202,21
4CM11_23_R_#25,B0B,3,1203,1337,135
4CM11_23_R_#25,D0X,1,1338,1724,387
4CM11_23_R_#25,G06,9,1725,1790,66
4CM11_23_R_#25,D0X,1,1791,1821,31
4CM11_23_R_#25,B0A,2,1822,1966,145
4CM11_23_R_#25,D0X,1,1967,2406,440
4CM11_23_R_#25,G05,8,2407,2456,50
4CM11_23_R_#25,D0X,1,2457,2489,33
4CM11_23_R_#25,B0B,3,2490,2639,150
4CM11_23_R_#25,D0X,1,2640,2683,44
4CM11_23_R_#25,G02,5,2684,2729,46
4CM11_23_R_#25,D0X,1,2730,2791,62
4CM11_23_R_#25,B0A,2,2792,2932,141
4CM11_23_R_#25,D0X,1,2933,2979,47
4CM11_23_R_#25,G08,11,2980,3053,74
4CM11_23_R_#25,D0X,1,3054,3092,39
4CM11_23_R_#25,B0A,2,3093,3228,136
4CM11_23_R_#25,D0X,1,3229,3437,209
4CM11_23_R_#25,G11,14,3438,3474,37
4CM11_23_R_#25,D0X,1,3475,3487,13
4CM11_23_R_#25,B0A,2,3488,3615,128
4CM11_23_R_#25,D0X,1,3616,3647,32
4CM11_23_R_#25,G01,4,3648,3719,72
4CM11_23_R_#26,D0X,1,1,97,97
4CM11_23_R_#26,G03,6,98,148,51
4CM11_23_R_#26,D0X,1,149,180,32
4CM11_23_R_#26,B0A,2,181,301,121
4CM11_23_R_#26,D0X,1,302,337,36
4CM11_23_R_#26,G01,4,338,387,50
4CM11_23_R_#26,D0X,1,388,449,62
4CM11_23_R_#26,B0B,3,450,600,151
4CM11_23_R_#26,D0X,1,601,634,34
4CM11_23_R_#26,G08,11,635,693,59
4CM11_23_R_#26,D0X,1,694,749,56
4CM11_23_R_#26,B0B,3,750,885,136
4CM11_23_R_#26,D0X,1,886,1138,253
4CM11_23_R_#26,G02,5,1139,1210,72
4CM11_23_R_#26,D0X,1,1211,1245,35
4CM11_23_R_#26,B0A,2,1246,1384,139
4CM11_23_R_#26,D0X,1,1385,1616,232
4CM11_23_R_#26,G10,13,1617,1694,78
4CM11_23_R_#26,D0X,1,1695,1727,33
4CM11_23_R_#26,B0B,3,1728,1865,138
4CM11_23_R_#26,D0X,1,1866,2128,263
4CM11_23_R_#26,G04,7,2129,2199,71
4CM11_23_R_#26,D0X,1,2200,2265,66
4CM11_23_R_#26,B0B,3,2266,2401,136
4CM11_23_R_#26,D0X,1,2402,2430,29
4CM11_23_R_#26,G09,12,2431,2491,61
4CM11_23_R_#26,D0X,1,2492,2535,44
4CM11_23_R_#26,B0A,2,2536,2687,152
4CM11_23_R_#26,D0X,1,2688,2714,27
4CM11_23_R_#26,G06,9,2715,2773,59
4CM11_23_R_#26,D0X,1,2774,2828,55
4CM11_23_R_#26,B0B,3,2829,2973,145
4CM11_23_R_#26,D0X,1,2974,2995,22
4CM11_23_R_#26,G05,8,2996,3051,56
4CM11_23_R_#26,D0X,1,3052,3088,37
4CM11_23_R_#26,B0A,2,3089,3238,150
4CM11_23_R_#26,D0X,1,3239,3264,26
4CM11_23_R_#26,G11,14,3265,3313,49
4CM11_23_R_#26,D0X,1,3314,3366,53
4CM11_23_R_#26,B0A,2,3367,3500,134
4CM11_23_R_#26,D0X,1,3501,3524,24
4CM11_23_R_#26,G07,10,3525,3603,79
4CM11_23_R_#26,D0X,1,3604,3699,96
4CM11_23_R_#27,D0X,1,1,82,82
4CM11_23_R_#27,G02,5,83,130,48
4CM11_23_R_#27,D0X,1,131,165,35
4CM11_23_R_#27,B0A,2,166,300,135
4CM11_23_R_#27,D0X,1,301,324,24
4CM11_23_R_#27,G10,13,325,384,60
4CM11_23_R_#27,D0X,1,385,425,41
4CM11_23_R_#27,B0B,3,426,576,151
4CM11_23_R_#27,D0X,1,577,610,34
4CM11_23_R_#27,G09,12,611,669,59
4CM11_23_R_#27,D0X,1,670,703,34
4CM11_23_R_#27,B0B,3,704,856,153
4CM11_23_R_#27,D0X,1,857,879,23
4CM11_23_R_#27,G11,14,880,939,60
4CM11_23_R_#27,D0X,1,940,1025,86
4CM11_23_R_#27,B0A,2,1026,1184,159
4CM11_23_R_#27,D0X,1,1185,1691,507
4CM11_23_R_#27,G03,6,1692,1745,54
4CM11_23_R_#27,D0X,1,1746,1781,36
4CM11_23_R_#27,B0A,2,1782,1939,158
4CM11_23_R_#27,D0X,1,1940,2229,290
4CM11_23_R_#27,G08,11,2230,2274,45
4CM11_23_R_#27,D0X,1,2275,2304,30
4CM11_23_R_#27,B0B,3,2305,2447,143
4CM11_23_R_#27,D0X,1,2448,2653,206
4CM11_23_R_#27,G07,10,2654,2718,65
4CM11_23_R_#27,D0X,1,2719,2744,26
4CM11_23_R_#27,B0A,2,2745,2872,128
4CM11_23_R_#27,G06,9,2873,2924,52
4CM11_23_R_#27,D0X,1,2925,2962,38
4CM11_23_R_#27,B0B,3,2963,3102,140
4CM11_23_R_#27,G04,7,3103,3115,13
4CM11_23_R_#27,G05,8,3116,3173,58
4CM11_23_R_#27,D0X,1,3174,3194,21
4CM11_23_R_#27,B0B,3,3195,3326,132
4CM11_23_R_#27,G04,7,3327,3388,62
4CM11_23_R_#27,D0X,1,3389,3418,30
4CM11_23_R_#27,B0A,2,3419,3544,126
4CM11_23_R_#27,D0X,1,3545,3567,23
4CM11_23_R_#27,G01,4,3568,3625,58
4CM11_23_R_#27,D0X,1,3626,3661,36
4CM11_23_R_#28,D0X,1,1,102,102
4CM11_23_R_#28,G11,14,103,148,46
4CM11_23_R_#28,D0X,1,149,182,34
4CM11_23_R_#28,B0A,2,183,316,134
4CM11_23_R_#28,D0X,1,317,337,21
4CM11_23_R_#28,G03,6,338,387,50
4CM11_23_R_#28,D0X,1,388,410,23
4CM11_23_R_#28,B0A,2,411,541,131
4CM11_23_R_#28,D0X,1,542,569,28
4CM11_23_R_#28,G08,11,570,634,65
4CM11_23_R_#28,D0X,1,635,670,36
4CM11_23_R_#28,B0B,3,671,828,158
4CM11_23_R_#28,D0X,1,829,869,41
4CM11_23_R_#28,G04,7,870,921,52
4CM11_23_R_#28,D0X,1,922,955,34
4CM11_23_R_#28,B0A,2,956,1094,139
4CM11_23_R_#28,D0X,1,1095,1420,326
4CM11_23_R_#28,G09,12,1421,1484,64
4CM11_23_R_#28,D0X,1,1485,1515,31
4CM11_23_R_#28,B0A,2,1516,1657,142
4CM11_23_R_#28,D0X,1,1658,1684,27
4CM11_23_R_#28,G07,10,1685,1729,45
4CM11_23_R_#28,D0X,1,1730,1762,33
4CM11_23_R_#28,B0B,3,1763,1893,131
4CM11_23_R_#28,D0X,1,1894,2292,399
4CM11_23_R_#28,G01,4,2293,2343,51
4CM11_23_R_#28,D0X,1,2344,2393,50
4CM11_23_R_#28,B0B,3,2394,2567,174
4CM11_23_R_#28,D0X,1,2568,2913,346
4CM11_23_R_#28,G05,8,2914,2970,57
4CM11_23_R_#28,D0X,1,2971,2997,27
4CM11_23_R_#28,B0B,3,2998,3145,148
4CM11_23_R_#28,D0X,1,3146,3171,26
4CM11_23_R_#28,G10,13,3172,3220,49
4CM11_23_R_#28,D0X,1,3221,3267,47
4CM11_23_R_#28,B0A,2,3268,3415,148
4CM11_23_R_#28,D0X,1,3416,3433,18
4CM11_23_R_#28,G06,9,3434,3477,44
4CM11_23_R_#28,D0X,1,3478,3513,36
4CM11_23_R_#28,B0B,3,3514,3649,136
4CM11_23_R_#28,D0X,1,3650,3683,34
4CM11_23_R_#28,G02,5,3684,3726,43
4CM11_23_R_#28,D0X,1,3727,3755,29
4CM11_26_R_#5,D0X,1,1,36,36
4CM11_26_R_#5,G01,4,37,129,93
4CM11_26_R_#5,B0A,2,130,299,170
4CM11_26_R_#5,G06,9,300,353,54
4CM11_26_R_#5,B0B,3,354,530,177
4CM11_26_R_#5,G03,6,531,641,111
4CM11_26_R_#5,B0A,2,642,799,158
4CM11_26_R_#5,G07,10,800,904,105
4CM11_26_R_#5,B0B,3,905,1143,239
4CM11_26_R_#5,G10,13,1144,1261,118
4CM11_26_R_#5,B0B,3,1262,1428,167
4CM11_26_R_#5,D0X,1,1429,1649,221
4CM11_26_R_#5,G08,11,1650,1719,70
4CM11_26_R_#5,B0A,2,1720,1934,215
4CM11_26_R_#5,D0X,1,1935,2199,265
4CM11_26_R_#5,G05,8,2200,2312,113
4CM11_26_R_#5,B0A,2,2313,2467,155
4CM11_26_R_#5,D0X,1,2468,2705,238
4CM11_26_R_#5,G04,7,2706,2828,123
4CM11_26_R_#5,B0B,3,2829,3005,177
4CM11_26_R_#5,G11,14,3006,3076,71
4CM11_26_R_#5,B0B,3,3077,3288,212
4CM11_26_R_#5,G09,12,3289,3421,133
4CM11_26_R_#5,B0A,2,3422,3663,242
4CM11_26_R_#5,G02,5,3664,3740,77
4CM11_26_R_#5,D0X,1,3741,3789,49
4CM11_26_R_#6,D0X,1,1,31,31
4CM11_26_R_#6,G04,7,32,130,99
4CM11_26_R_#6,B0B,3,131,337,207
4CM11_26_R_#6,G06,9,338,466,129
4CM11_26_R_#6,B0A,2,467,610,144
4CM11_26_R_#6,G11,14,611,724,114
4CM11_26_R_#6,B0A,2,725,935,211
4CM11_26_R_#6,D0X,1,936,1054,119
4CM11_26_R_#6,G01,4,1055,1115,61
4CM11_26_R_#6,B0A,2,1116,1322,207
4CM11_26_R_#6,G03,6,1323,1418,96
4CM11_26_R_#6,B0B,3,1419,1621,203
4CM11_26_R_#6,G08,11,1622,1755,134
4CM11_26_R_#6,B0B,3,1756,1975,220
4CM11_26_R_#6,G09,12,1976,2093,118
4CM11_26_R_#6,B0A,2,2094,2273,180
4CM11_26_R_#6,D0X,1,2274,2438,165
4CM11_26_R_#6,G10,13,2439,2593,155
4CM11_26_R_#6,B0B,3,2594,2806,213
4CM11_26_R_#6,D0X,1,2807,2992,186
4CM11_26_R_#6,G02,5,2993,3176,184
4CM11_26_R_#6,B0B,3,3177,3415,239
4CM11_26_R_#6,G07,10,3416,3564,149
4CM11_26_R_#6,B0A,2,3565,3738,174
4CM11_26_R_#6,G05,8,3739,3803,65
4CM11_26_R_#6,D0X,1,3804,3863,60
4CM11_26_R_#7,D0X,1,1,48,48
4CM11_26_R_#7,G03,6,49,151,103
4CM11_26_R_#7,B0A,2,152,310,159
4CM11_26_R_#7,G11,14,311,379,69
4CM11_26_R_#7,B0A,2,380,590,211
4CM11_26_R_#7,G02,5,591,673,83
4CM11_26_R_#7,B0B,3,674,912,239
4CM11_26_R_#7,G07,10,913,1026,114
4CM11_26_R_#7,B0B,3,1027,1262,236
4CM11_26_R_#7,G10,13,1263,1333,71
4CM11_26_R_#7,B0A,2,1334,1550,217
4CM11_26_R_#7,G01,4,1551,1591,41
4CM11_26_R_#7,B0B,3,1592,1757,166
4CM11_26_R_#7,D0X,1,1758,2015,258
4CM11_26_R_#7,G06,9,2016,2153,138
4CM11_26_R_#7,B0B,3,2154,2355,202
4CM11_26_R_#7,G05,8,2356,2472,117
4CM11_26_R_#7,B0A,2,2473,2621,149
4CM11_26_R_#7,D0X,1,2622,2865,244
4CM11_26_R_#7,G09,12,2866,3007,142
4CM11_26_R_#7,B0B,3,3008,3207,200
4CM11_26_R_#7,D0X,1,3208,3347,140
4CM11_26_R_#7,G04,7,3348,3512,165
4CM11_26_R_#7,B0A,2,3513,3668,156
4CM11_26_R_#7,G08,11,3669,3759,91
4CM11_26_R_#7,D0X,1,3760,3798,39
4CM11_26_R_#8,D0X,1,1,44,44
4CM11_26_R_#8,G11,14,45,136,92
4CM11_26_R_#8,B0B,3,137,317,181
4CM11_26_R_#8,G07,10,318,480,163
4CM11_26_R_#8,B0A,2,481,620,140
4CM11_26_R_#8,G10,13,621,765,145
4CM11_26_R_#8,B0B,3,766,901,136
4CM11_26_R_#8,D0X,1,902,1112,211
4CM11_26_R_#8,G05,8,1113,1242,130
4CM11_26_R_#8,B0A,2,1243,1402,160
4CM11_26_R_#8,G01,4,1403,1537,135
4CM11_26_R_#8,B0A,2,1538,1737,200
4CM11_26_R_#8,D0X,1,1738,1976,239
4CM11_26_R_#8,G04,7,1977,2093,117
4CM11_26_R_#8,B0A,2,2094,2286,193
4CM11_26_R_#8,G03,6,2287,2391,105
4CM11_26_R_#8,B0A,2,2392,2575,184
4CM11_26_R_#8,G06,9,2576,2700,125
4CM11_26_R_#8,B0B,3,2701,2974,274
4CM11_26_R_#8,D0X,1,2975,3259,285
4CM11_26_R_#8,G02,5,3260,3322,63
4CM11_26_R_#8,B0B,3,3323,3561,239
4CM11_26_R_#8,G09,12,3562,3610,49
4CM11_26_R_#8,B0B,3,3611,3888,278
4CM11_26_R_#8,G08,11,3889,3940,52
4CM11_26_R_#8,D0X,1,3941,3965,25
4CM11_29_R_#57,D0X,1,1,13,13
4CM11_29_R_#57,G11,14,14,44,31
4CM11_29_R_#57,D0X,1,45,63,19
4CM11_29_R_#57,B0A,2,64,441,378
4CM11_29_R_#57,G07,10,442,494,53
4CM11_29_R_#57,B0A,2,495,840,346
4CM11_29_R_#57,G03,6,841,892,52
4CM11_29_R_#57,B0B,3,893,1216,324
4CM11_29_R_#57,G09,12,1217,1249,33
4CM11_29_R_#57,B0A,2,1250,1431,182
4CM11_29_R_#57,D0X,1,1432,1735,304
4CM11_29_R_#57,G06,9,1736,1810,75
4CM11_29_R_#57,B0B,3,1811,2139,329
4CM11_29_R_#57,G10,13,2140,2188,49
4CM11_29_R_#57,B0B,3,2189,2476,288
4CM11_29_R_#57,G04,7,2477,2517,41
4CM11_29_R_#57,B0B,3,2518,2861,344
4CM11_29_R_#57,D0X,1,2862,3160,299
4CM11_29_R_#57,G02,5,3161,3185,25
4CM11_29_R_#57,D0X,1,3186,3201,16
4CM11_29_R_#57,B0A,2,3202,3491,290
4CM11_29_R_#57,G01,4,3492,3527,36
4CM11_29_R_#57,B0A,2,3528,3638,111
4CM11_29_R_#57,D0X,1,3639,3769,131
4CM11_29_R_#57,G05,8,3770,3823,54
4CM11_29_R_#57,B0B,3,3824,3932,109
4CM11_29_R_#57,G08,11,3933,3975,43
4CM11_29_R_#58,D0X,1,1,23,23
4CM11_29_R_#58,G03,6,24,59,36
4CM11_29_R_#58,B0A,2,60,347,288
4CM11_29_R_#58,G09,12,348,398,51
4CM11_29_R_#58,B0A,2,399,636,238
4CM11_29_R_#58,G02,5,637,661,25
4CM11_29_R_#58,D0X,1,662,692,31
4CM11_29_R_#58,B0B,3,693,853,161
4CM11_29_R_#58,D0X,1,854,1252,399
4CM11_29_R_#58,G04,7,1253,1291,39
4CM11_29_R_#58,D0X,1,1292,1306,15
4CM11_29_R_#58,B0A,2,1307,1517,211
4CM11_29_R_#58,D0X,1,1518,1796,279
4CM11_29_R_#58,G10,13,1797,1836,40
4CM11_29_R_#58,D0X,1,1837,1853,17
4CM11_29_R_#58,B0B,3,1854,2184,331
4CM11_29_R_#58,D0X,1,2185,2524,340
4CM11_29_R_#58,G06,9,2525,2574,50
4CM11_29_R_#58,B0B,3,2575,2938,364
4CM11_29_R_#58,G08,11,2939,2979,41
4CM11_29_R_#58,B0B,3,2980,3271,292
4CM11_29_R_#58,G01,4,3272,3308,37
4CM11_29_R_#58,B0A,2,3309,3509,201
4CM11_29_R_#58,G05,8,3510,3549,40
4CM11_29_R_#58,D0X,1,3550,3569,20
4CM11_29_R_#58,B0A,2,3570,3680,111
4CM11_29_R_#58,G07,10,3681,3740,60
4CM11_29_R_#58,D0X,1,3741,3754,14
4CM11_29_R_#58,B0B,3,3755,3855,101
4CM11_29_R_#58,G11,14,3856,3892,37
4CM11_29_R_#58,D0X,1,3893,3916,24
4CM11_29_R_#59,D0X,1,1,12,12
4CM11_29_R_#59,G04,7,13,55,43
4CM11_29_R_#59,B0B,3,56,336,281
4CM11_29_R_#59,G11,14,337,372,36
4CM11_29_R_#59,B0B,3,373,672,300
4CM11_29_R_#59,G01,4,673,699,27
4CM11_29_R_#59,B0B,3,700,940,241
4CM11_29_R_#59,G08,11,941,991,51
4CM11_29_R_#59,B0A,2,992,1205,214
4CM11_29_R_#59,D0X,1,1206,1587,382
4CM11_29_R_#59,G09,12,1588,1636,49
4CM11_29_R_#59,B0A,2,1637,1873,237
4CM11_29_R_#59,D0X,1,1874,2237,364
4CM11_29_R_#59,G02,5,2238,2272,35
4CM11_29_R_#59,B0A,2,2273,2537,265
4CM11_29_R_#59,G07,10,2538,2599,62
4CM11_29_R_#59,B0A,2,2600,2937,338
4CM11_29_R_#59,G10,13,2938,2971,34
4CM11_29_R_#59,B0B,3,2972,3167,196
4CM11_29_R_#59,D0X,1,3168,3420,253
4CM11_29_R_#59,G05,8,3421,3470,50
4CM11_29_R_#59,B0A,2,3471,3576,106
4CM11_29_R_#59,G06,9,3577,3627,51
4CM11_29_R_#59,B0B,3,3628,3780,153
4CM11_29_R_#59,G03,6,3781,3815,35
4CM11_29_R_#59,D0X,1,3816,3853,38
4CM11_29_R_#60,D0X,1,1,10,10
4CM11_29_R_#60,G08,11,11,57,47
4CM11_29_R_#60,D0X,1,58,68,11
4CM11_29_R_#60,B0A,2,69,348,280
4CM11_29_R_#60,G11,14,349,377,29
4CM11_29_R_#60,B0B,3,378,690,313
4CM11_29_R_#60,G04,7,691,736,46
4CM11_29_R_#60,B0B,3,737,1103,367
4CM11_29_R_#60,G01,4,1104,1128,25
4CM11_29_R_#60,B0B,3,1129,1311,183
4CM11_29_R_#60,D0X,1,1312,1682,371
4CM11_29_R_#60,G10,13,1683,1726,44
4CM11_29_R_#60,B0B,3,1727,2067,341
4CM11_29_R_#60,G09,12,2068,2107,40
4CM11_29_R_#60,B0A,2,2108,2326,219
4CM11_29_R_#60,D0X,1,2327,2611,285
4CM11_29_R_#60,G06,9,2612,2668,57
4CM11_29_R_#60,B0A,2,2669,2865,197
4CM11_29_R_#60,D0X,1,2866,3143,278
4CM11_29_R_#60,G02,5,3144,3176,33
4CM11_29_R_#60,B0A,2,3177,3372,196
4CM11_29_R_#60,G03,6,3373,3408,36
4CM11_29_R_#60,B0A,2,3409,3654,246
4CM11_29_R_#60,G07,10,3655,3702,48
4CM11_29_R_#60,B0B,3,3703,3856,154
4CM11_29_R_#60,G05,8,3857,3897,41
4CM11_2_R_#37,D0X,1,1,70,70
4CM11_2_R_#37,G08,11,71,154,84
4CM11_2_R_#37,B0A,2,155,427,273
4CM11_2_R_#37,G07,10,428,504,77
4CM11_2_R_#37,B0A,2,505,730,226
4CM11_2_R_#37,G09,12,731,816,86
4CM11_2_R_#37,B0A,2,817,1052,236
4CM11_2_R_#37,G05,8,1053,1139,87
4CM11_2_R_#37,B0A,2,1140,1404,265
4CM11_2_R_#37,D0X,1,1405,1615,211
4CM11_2_R_#37,G11,14,1616,1675,60
4CM11_2_R_#37,B0B,3,1676,1971,296
4CM11_2_R_#37,G04,7,1972,2048,77
4CM11_2_R_#37,B0A,2,2049,2237,189
4CM11_2_R_#37,G01,4,2238,2284,47
4CM11_2_R_#37,B0B,3,2285,2598,314
4CM11_2_R_#37,D0X,1,2599,2844,246
4CM11_2_R_#37,G06,9,2845,2909,65
4CM11_2_R_#37,B0B,3,2910,3166,257
4CM11_2_R_#37,G02,5,3167,3237,71
4CM11_2_R_#37,B0B,3,3238,3535,298
4CM11_2_R_#37,D0X,1,3536,3650,115
4CM11_2_R_#37,G10,13,3651,3709,59
4CM11_2_R_#37,B0B,3,3710,3914,205
4CM11_2_R_#37,G03,6,3915,3981,67
4CM11_2_R_#37,D0X,1,3982,4047,66
4CM11_2_R_#38,D0X,1,1,133,133
4CM11_2_R_#38,G07,10,134,202,69
4CM11_2_R_#38,B0B,3,203,434,232
4CM11_2_R_#38,G08,11,435,525,91
4CM11_2_R_#38,B0A,2,526,789,264
4CM11_2_R_#38,G09,12,790,861,72
4CM11_2_R_#38,B0A,2,862,1059,198
4CM11_2_R_#38,D0X,1,1060,1325,266
4CM11_2_R_#38,G11,14,1326,1404,79
4CM11_2_R_#38,B0B,3,1405,1633,229
4CM11_2_R_#38,D0X,1,1634,1861,228
4CM11_2_R_#38,G03,6,1862,1960,99
4CM11_2_R_#38,B0B,3,1961,2190,230
4CM11_2_R_#38,G05,8,2191,2281,91
4CM11_2_R_#38,B0A,2,2282,2462,181
4CM11_2_R_#38,G04,7,2463,2511,49
4CM11_2_R_#38,B0A,2,2512,2760,249
4CM11_2_R_#38,G02,5,2761,2812,52
4CM11_2_R_#38,B0A,2,2813,3081,269
4CM11_2_R_#38,D0X,1,3082,3321,240
4CM11_2_R_#38,G06,9,3322,3381,60
4CM11_2_R_#38,B0B,3,3382,3660,279
4CM11_2_R_#38,G10,13,3661,3758,98
4CM11_2_R_#38,B0B,3,3759,3963,205
4CM11_2_R_#38,G01,4,3964,4020,57
4CM11_2_R_#38,D0X,1,4021,4081,61
4CM11_2_R_#39,D0X,1,1,74,74
4CM11_2_R_#39,G10,13,75,121,47
4CM11_2_R_#39,B0B,3,122,338,217
4CM11_2_R_#39,G06,9,339,406,68
4CM11_2_R_#39,B0A,2,407,607,201
4CM11_2_R_#39,G08,11,608,670,63
4CM11_2_R_#39,B0A,2,671,860,190
4CM11_2_R_#39,G04,7,861,964,104
4CM11_2_R_#39,B0A,2,965,1213,249
4CM11_2_R_#39,D0X,1,1214,1504,291
4CM11_2_R_#39,G07,10,1505,1593,89
4CM11_2_R_#39,B0A,2,1594,1802,209
4CM11_2_R_#39,G02,5,1803,1858,56
4CM11_2_R_#39,B0B,3,1859,2070,212
4CM11_2_R_#39,G01,4,2071,2147,77
4CM11_2_R_#39,B0B,3,2148,2338,191
4CM11_2_R_#39,G11,14,2339,2407,69
4CM11_2_R_#39,B0B,3,2408,2666,259
4CM11_2_R_#39,D0X,1,2667,3016,350
4CM11_2_R_#39,G05,8,3017,3104,88
4CM11_2_R_#39,B0B,3,3105,3316,212
4CM11_2_R_#39,D0X,1,3317,3531,215
4CM11_2_R_#39,G03,6,3532,3604,73
4CM11_2_R_#39,B0A,2,3605,3825,221
4CM11_2_R_#39,G09,12,3826,3910,85
4CM11_2_R_#39,D0X,1,3911,3969,59
4CM11_2_R_#40,D0X,1,1,69,69
4CM11_2_R_#40,G04,7,70,123,54
4CM11_2_R_#40,B0A,2,124,319,196
4CM11_2_R_#40,G06,9,320,358,39
4CM11_2_R_#40,B0A,2,359,568,210
4CM11_2_R_#40,G11,14,569,642,74
4CM11_2_R_#40,B0A,2,643,835,193
4CM11_2_R_#40,D0X,1,836,1179,344
4CM11_2_R_#40,G07,10,1180,1296,117
4CM11_2_R_#40,B0A,2,1297,1500,204
4CM11_2_R_#40,D0X,1,1501,1726,226
4CM11_2_R_#40,G09,12,1727,1787,61
4CM11_2_R_#40,B0B,3,1788,1958,171
4CM11_2_R_#40,G05,8,1959,2040,82
4CM11_2_R_#40,B0B,3,2041,2237,197
4CM11_2_R_#40,G03,6,2238,2325,88
4CM11_2_R_#40,B0A,2,2326,2530,205
4CM11_2_R_#40,G02,5,2531,2602,72
4CM11_2_R_#40,B0B,3,2603,2840,238
4CM11_2_R_#40,D0X,1,2841,3218,378
4CM11_2_R_#40,G01,4,3219,3332,114
4CM11_2_R_#40,B0B,3,3333,3515,183
4CM11_2_R_#40,G08,11,3516,3594,79
4CM11_2_R_#40,B0B,3,3595,3758,164
4CM11_2_R_#40,G10,13,3759,3855,97
4CM11_2_R_#40,D0X,1,3856,3924,69
4CM11_5_L_#10,G10,13,1,96,96
4CM11_5_L_#10,B0B,3,97,378,282
4CM11_5_L_#10,G04,7,379,444,66
4CM11_5_L_#10,B0A,2,445,765,321
4CM11_5_L_#10,G05,8,766,833,68
4CM11_5_L_#10,B0A,2,834,1064,231
4CM11_5_L_#10,D0X,1,1065,1182,118
4CM11_5_L_#10,G01,4,1183,1221,39
4CM11_5_L_#10,B0B,3,1222,1527,306
4CM11_5_L_#10,G08,11,1528,1593,66
4CM11_5_L_#10,B0B,3,1594,1876,283
4CM11_5_L_#10,G11,14,1877,1921,45
4CM11_5_L_#10,B0A,2,1922,2145,224
4CM11_5_L_#10,G09,12,2146,2192,47
4CM11_5_L_#10,B0B,3,2193,2361,169
4CM11_5_L_#10,D0X,1,2362,2498,137
4CM11_5_L_#10,G02,5,2499,2547,49
4CM11_5_L_#10,B0B,3,2548,2761,214
4CM11_5_L_#10,D0X,1,2762,2941,180
4CM11_5_L_#10,G06,9,2942,3042,101
4CM11_5_L_#10,B0A,2,3043,3324,282
4CM11_5_L_#10,G03,6,3325,3386,62
4CM11_5_L_#10,B0A,2,3387,3632,246
4CM11_5_L_#10,G07,10,3633,3714,82
4CM11_5_L_#10,D0X,1,3715,3765,51
4CM11_5_L_#11,D0X,1,1,33,33
4CM11_5_L_#11,G08,11,34,95,62
4CM11_5_L_#11,B0A,2,96,377,282
4CM11_5_L_#11,G06,9,378,451,74
4CM11_5_L_#11,B0B,3,452,750,299
4CM11_5_L_#11,G03,6,751,808,58
4CM11_5_L_#11,B0A,2,809,1146,338
4CM11_5_L_#11,G01,4,1147,1182,36
4CM11_5_L_#11,B0B,3,1183,1377,195
4CM11_5_L_#11,D0X,1,1378,1551,174
4CM11_5_L_#11,G05,8,1552,1633,82
4CM11_5_L_#11,B0A,2,1634,1738,105
4CM11_5_L_#11,D0X,1,1739,1860,122
4CM11_5_L_#11,G04,7,1861,1933,73
4CM11_5_L_#11,B0A,2,1934,2111,178
4CM11_5_L_#11,G02,5,2112,2148,37
4CM11_5_L_#11,B0B,3,2149,2390,242
4CM11_5_L_#11,G11,14,2391,2452,62
4CM11_5_L_#11,B0B,3,2453,2645,193
4CM11_5_L_#11,G09,12,2646,2685,40
4CM11_5_L_#11,B0B,3,2686,2902,217
4CM11_5_L_#11,D0X,1,2903,3094,192
4CM11_5_L_#11,G10,13,3095,3153,59
4CM11_5_L_#11,B0A,2,3154,3457,304
4CM11_5_L_#11,G07,10,3458,3568,111
4CM11_5_L_#11,D0X,1,3569,3706,138
4CM11_5_L_#12,D0X,1,1,22,22
4CM11_5_L_#12,G02,5,23,78,56
4CM11_5_L_#12,B0B,3,79,353,275
4CM11_5_L_#12,G08,11,354,411,58
4CM11_5_L_#12,B0A,2,412,661,250
4CM11_5_L_#12,G01,4,662,688,27
4CM11_5_L_#12,B0B,3,689,957,269
4CM11_5_L_#12,G09,12,958,997,40
4CM11_5_L_#12,B0A,2,998,1261,264
4CM11_5_L_#12,G04,7,1262,1351,90
4CM11_5_L_#12,B0A,2,1352,1579,228
4CM11_5_L_#12,D0X,1,1580,1778,199
4CM11_5_L_#12,G03,6,1779,1846,68
4CM11_5_L_#12,B0A,2,1847,2188,342
4CM11_5_L_#12,G05,8,2189,2252,64
4CM11_5_L_#12,B0A,2,2253,2469,217
4CM11_5_L_#12,D0X,1,2470,2695,226
4CM11_5_L_#12,G06,9,2696,2757,62
4CM11_5_L_#12,B0B,3,2758,2962,205
4CM11_5_L_#12,D0X,1,2963,3049,87
4CM11_5_L_#12,G11,14,3050,3095,46
4CM11_5_L_#12,B0B,3,3096,3357,262
4CM11_5_L_#12,G10,13,3358,3406,49
4CM11_5_L_#12,B0B,3,3407,3557,151
4CM11_5_L_#12,G07,10,3558,3637,80
4CM11_5_L_#12,D0X,1,3638,3724,87
